news_outlet,provenance,query_keywords,creation_date,last_modified,crawl_date,author_person,author_organization,news_keywords,recommendations,title,language,article_length,number_subheaders,forbidden_pattern
neues_deutschland,https://www.neues-deutschland.de/artikel/1124834.pia-klemp-die-banalitaet-des-guten.html,"['einwander', 'flüchtl']",26.08.2019,26.08.2019,03.12.2020,['Fabian Hillebrand'],[],"['Asylpolitik', 'Flüchtlinge', 'Literatur', 'Roma']","['https://www.neues-deutschland.de/artikel/1124951.raus-aus-dem-tunnel.html?pk_campaign=similar-articles&pk_kwd=older-articles', 'https://www.neues-deutschland.de/artikel/1121960.kein-landgang-in-havanna.html?pk_campaign=similar-articles&pk_kwd=older-articles', 'https://www.neues-deutschland.de/artikel/1103569.asyl-in-deutschland-ist-eine-falle.html?pk_campaign=similar-articles&pk_kwd=older-articles']",Die Banalität des Guten,de,6497,0,False
neues_deutschland,https://www.neues-deutschland.de/artikel/1135103.eugh-schutzsuchende-im-stich-gelassen.html,"['migration', 'migrant', 'geflücht', 'flüchtl', 'asyl']",03.04.2020,03.04.2020,03.12.2020,['Peter Steiniger'],[],"['Asylpolitik', 'Einwanderung', 'Europäische Union', 'Europäischer Gerichtshof', 'Flüchtlinge', 'Polen', 'Tschechien', 'Ungarn']","['https://www.neues-deutschland.de/artikel/1072652.klage-wegen-fluechtlingsquoten.html?pk_campaign=similar-articles&pk_kwd=older-articles', 'https://www.neues-deutschland.de/artikel/1141903.haft-als-willkommensgruss.html?pk_campaign=similar-articles&pk_kwd=older-articles', 'https://www.neues-deutschland.de/artikel/1138055.ungarn-passt-doch-ganz-gut-in-die-eu.html?pk_campaign=similar-articles&pk_kwd=older-articles']",Schutzsuchende im Stich gelassen,de,2834,0,False
neues_deutschland,https://www.nd-aktuell.de/artikel/1144097.wolfgang-benz-aufruhr-der-bosheit.html,"['migrant', 'flüchtl', 'ausländer']",07.11.2020,07.11.2020,11.01.2022,['Karlen Vesper'],[],"['Antisemitismus', 'DDR', 'Islam', 'Juden', 'Nationalsozialismus', 'Rassismus', 'Rechtsradikalismus']","['https://www.nd-aktuell.de/artikel/1137008.gegen-das-boese-hilft-keine-impfung.html?pk_campaign=similar-articles&pk_kwd=older-articles', 'https://www.nd-aktuell.de/artikel/1158340.mit-einem-generalverdacht-kommen-wir-nicht-weiter.html?pk_campaign=similar-articles&pk_kwd=older-articles', 'https://www.nd-aktuell.de/artikel/1140965.voller-hass-im-internet.html?pk_campaign=similar-articles&pk_kwd=older-articles']",Aufruhr der Bosheit,de,13780,0,False
neues_deutschland,https://www.nd-aktuell.de/artikel/1156370.syrien-unter-blauer-fahne.html,"['flüchtl', 'asyl']",08.09.2021,08.09.2021,10.01.2022,"['Karin Leukefeld', 'Aleppo']",[],"['Afrin', 'Aleppo', 'Islamismus', 'Krankenhaus', 'Kurden', 'Syrien', 'Türkei']","['https://www.nd-aktuell.de/artikel/1079134.gefangen-in-erdogans-strategie.html?pk_campaign=similar-articles&pk_kwd=older-articles', 'https://www.nd-aktuell.de/artikel/1130348.freiwillig-im-drohnenfeuer.html?pk_campaign=similar-articles&pk_kwd=older-articles', 'https://www.nd-aktuell.de/artikel/1127062.erdogans-kampf-fuer-den-is.html?pk_campaign=similar-articles&pk_kwd=older-articles']",Unter blauer Fahne,de,10446,0,False
neues_deutschland,https://www.nd-aktuell.de/artikel/1159209.fluechtlingspolitik-rettungsversuche-in-afghanistan.html,"['flüchtl', 'migration']",03.12.2021,03.12.2021,10.01.2022,['Michael Bartsch'],[],"['Afghanistan', 'Axel Steier', 'Bundeswehr', 'Mission Lifeline', 'Ortskräfte', 'Pakistan']","['https://www.nd-aktuell.de/artikel/1159850.wenn-putzen-nicht-reicht.html?pk_campaign=similar-articles&pk_kwd=older-articles', 'https://www.nd-aktuell.de/artikel/1159773.die-mahner-am-auswaertigen-amt.html?pk_campaign=similar-articles&pk_kwd=older-articles', 'https://www.nd-aktuell.de/artikel/1157544.die-verantwortung-bleibt.html?pk_campaign=similar-articles&pk_kwd=older-articles']",Rettungsversuche in Afghanistan,de,10199,0,False
neues_deutschland,https://www.nd-aktuell.de/artikel/1155073.rechtsextremismus-urteil-im-prozess-gegen-mutmassliche-rechtsterroristin-erwartet.html,"['flüchtl', 'ausländer']",30.07.2021,30.07.2021,10.01.2022,[],['Redaktion neues deutschland'],"['Bayern', 'NSU', 'Rechtsextremisus', 'Rechtsterrorismus']",[],Urteil im Prozess gegen mutmaßliche Rechtsterroristin erwartet,de,2870,0,False
neues_deutschland,https://www.neues-deutschland.de/artikel/1130922.links-kanax-stimme-der-migranten.html,"['migrant', 'migration']",06.01.2020,06.01.2020,03.12.2020,['Tim Zülch'],[],"['Berlin', 'DIE LINKE', 'Einwanderung', 'Flüchtlinge', 'Neukölln', 'Rechtsradikalismus']","['https://www.neues-deutschland.de/artikel/1137934.linke-vereint-fuer-aufnahme-gefluechteter.html?pk_campaign=similar-articles&pk_kwd=older-articles', 'https://www.neues-deutschland.de/artikel/1132239.die-zivilgesellschaft-gibt-keine-ruhe.html?pk_campaign=similar-articles&pk_kwd=older-articles', 'https://www.neues-deutschland.de/artikel/1131423.auf-der-feindesliste.html?pk_campaign=similar-articles&pk_kwd=older-articles']",Stimme der Migranten,de,4810,0,False
neues_deutschland,https://www.nd-aktuell.de/artikel/1151865.seenotrettung-lampedusa-erneut-fluechtlingshotspot.html,"['migrant', 'flüchtl', 'asyl', 'migration']",11.05.2021,11.05.2021,11.01.2022,"['Anna Maldini', 'Rom']",[],"['Asylpolitik', 'Einwanderung', 'Flüchtlinge', 'Italien', 'Libyen', 'Mittelmeer']",[],Lampedusa erneut Flüchtlingshotspot,de,4231,0,False
neues_deutschland,https://www.neues-deutschland.de/artikel/1131386.eu-asylpolitik-es-herrschen-apokalyptische-zustaende.html,"['asyl', 'geflücht', 'migration', 'flüchtl']",14.01.2020,14.01.2020,03.12.2020,['Uwe Sattler'],[],"['Asylpolitik', 'Bosnien-Herzegowina', 'Einwanderung', 'Europäische Union', 'Flüchtlinge', 'Kroatien', 'Menschenrechte']","['https://www.neues-deutschland.de/artikel/1123488.geschlagen-beraubt-abgeschoben.html?pk_campaign=similar-articles&pk_kwd=older-articles', 'https://www.neues-deutschland.de/artikel/1108320.eu-grenze-in-kroatien-kein-vorbeikommen.html?pk_campaign=similar-articles&pk_kwd=older-articles', 'https://www.neues-deutschland.de/artikel/1131566.folter-an-europas-grenzen.html?pk_campaign=similar-articles&pk_kwd=older-articles']",»Es herrschen apokalyptische Zustände«,de,6442,0,False
jungefreiheit,https://jungefreiheit.de/politik/deutschland/2019/grenze-zu-oesterreich-nur-36-fluechtlinge-zurueckgewiesen/,"['asyl', 'migration', 'flüchtl']",04.11.2019,04.11.2019,22.12.2020,[],['Online Redaktion'],"['Abkommen', 'Flüchtlinge', 'Griechenland', 'Rückführung', 'Spanien']","['https://jungefreiheit.de/politik/ausland/2020/frankreich-england-migration/', 'https://jungefreiheit.de/debatte/interview/2020/vox-hermann-tertsch/', 'https://jungefreiheit.de/politik/ausland/2020/polizei-fluechtlingscamp/', 'https://jungefreiheit.de/politik/deutschland/2020/senat-klage-seehofer/', 'https://jungefreiheit.de/politik/deutschland/2020/bedford-strohm-sea-watch-4/']",Grenze zu Österreich: Nur 36 Flüchtlinge zurückgewiesen,de,1525,0,False
jungefreiheit,https://jungefreiheit.de/kultur/medien/2019/goldene-kartoffel-talksendungen-kritisieren-migranten-journalisten/,"['migrant', 'einwander', 'asyl', 'flüchtl', 'migration']",30.10.2019,30.10.2019,22.12.2020,[],['Online Redaktion'],"['Anne WIll', 'Ferda Ataman', 'Hart aber fair', 'Maischberger', 'Maybritt Illner', 'Neue deutsche Medienmacher']","['https://jungefreiheit.de/kultur/medien/2020/ndm-berichte-clan-kriminalitat/', 'https://jungefreiheit.de/politik/deutschland/2020/gruene-wollen-regieren/', 'https://jungefreiheit.de/debatte/streiflicht/2020/am-nasenring-der-linken/', 'https://jungefreiheit.de/kultur/medien/2020/tuersteher-der-politischen-korrektheit/', 'https://jungefreiheit.de/debatte/kommentar/2020/sachliche-diskussion-erfolgreich-verhindert/']",„Goldene Kartoffel“: Talksendungen kritisieren Migranten-Journalisten,de,4459,0,False
jungefreiheit,https://jungefreiheit.de/debatte/kommentar/2020/faelliger-ruecktritt/,"['migration', 'einwander']",28.04.2020,28.04.2020,23.12.2020,['Dieter Stein'],[],"['AfD', 'IfS', 'Institut für Staatspolitik', 'Verfassungsschutz']","['https://jungefreiheit.de/politik/deutschland/2020/meuthen-bewegungspartei/', 'https://jungefreiheit.de/debatte/kommentar/2020/das-kampfinstrument1/', 'https://jungefreiheit.de/politik/deutschland/2020/afd-verschleierungstaktik/', 'https://jungefreiheit.de/politik/deutschland/2020/tafd-corona-tote/', 'https://jungefreiheit.de/debatte/kommentar/2020/eine-kurze-grammatik-zum-denkmal-der-schande/']",Fälliger Rücktritt,de,5741,0,False
jungefreiheit,https://jungefreiheit.de/politik/deutschland/2019/studie-zurueckgekehrte-asylbewerber-mehrheitlich-zufrieden/,"['migrant', 'asyl', 'ausländer', 'flüchtl', 'migration']",21.11.2019,21.11.2019,23.12.2020,[],['Online Redaktion'],"['Asylbewerber', 'BAMF', 'Freiwillige Ausreisen', 'StarthilfePlus']","['https://jungefreiheit.de/politik/deutschland/2020/asylunterkunft-suhl-polizei-migranten/', 'https://jungefreiheit.de/politik/deutschland/2020/migrationsbericht-gehen/', 'https://jungefreiheit.de/politik/deutschland/2020/asyl-ablehnungen-falsch/', 'https://jungefreiheit.de/kultur/gesellschaft/2020/deutschland-migration-19/', 'https://jungefreiheit.de/politik/ausland/2020/asylbewerber-kanaren-rekord/']",Studie: Zurückgekehrte Asylbewerber mehrheitlich zufrieden,de,2344,0,False
jungefreiheit,https://jungefreiheit.de/debatte/kommentar/2019/angst-zwo-drei-vier/,"['zuwander', 'migrant', 'ausländer', 'flüchtl', 'migration']",10.09.2019,10.09.2019,22.12.2020,[],['Online Redaktion'],"['Angst', 'Die Ängste der Deutschen', 'Donald Trump', 'R+V-Versicherung', 'Zuwanderung']","['https://jungefreiheit.de/kolumne/2020/kontinuitaet-statt-bruch/', 'https://jungefreiheit.de/debatte/kommentar/2020/us-prasident-biden-trump/', 'https://jungefreiheit.de/debatte/kommentar/2020/trump-und-der-populismus/', 'https://jungefreiheit.de/politik/ausland/2020/kampf-ums-weisse-haus/', 'https://jungefreiheit.de/politik/ausland/2020/praesidentschaftswahl-betrug/']","Angst, zwo, drei, vier!",de,5232,0,False
jungefreiheit,https://jungefreiheit.de/debatte/kommentar/2019/sozialstaat-und-masseneinwanderung-gehen-nicht-zusammen/,"['zuwander', 'einwander', 'asyl']",06.06.2019,06.06.2019,23.12.2020,[],['Online Redaktion'],"['Asyl', 'Masseneinwanderung', 'Solidargemeinschaft', 'Sozialdemokratie', 'SPD']","['https://jungefreiheit.de/politik/deutschland/2020/bundesverwaltungsgericht-ehegattennachzug/', 'https://jungefreiheit.de/politik/deutschland/2020/lehrte-soll-denkmal-fuer-gastarbeiter-bekommen/', 'https://jungefreiheit.de/politik/deutschland/2020/spd-familiennachzug/', 'https://jungefreiheit.de/politik/deutschland/2020/spd-verteidigungspolitischer-sprecher-tritt-zurueck/', 'https://jungefreiheit.de/debatte/forum/2020/geborgenheit-in-rinkeby/']",Sozialstaat und Masseneinwanderung gehen nicht zusammen,de,2409,0,False
jungefreiheit,https://jungefreiheit.de/politik/deutschland/2019/politiker-fordern-abschiebung-von-miri-clan-chef/,"['migration', 'asyl']",01.11.2019,01.11.2019,22.12.2020,[],['Online Redaktion'],"['Abschiebung', 'AfD', 'CDU', 'FDP', 'Illegale Einreise', 'Linke', 'Miri', 'SPD']","['https://jungefreiheit.de/politik/deutschland/2020/meuthen-bewegungspartei/', 'https://jungefreiheit.de/debatte/kommentar/2020/das-kampfinstrument1/', 'https://jungefreiheit.de/politik/deutschland/2020/cdu-rot-rot-gruen-rundfunkbeitrags/', 'https://jungefreiheit.de/politik/deutschland/2020/anti-terror-plan-gefaehrdungslage/', 'https://jungefreiheit.de/politik/deutschland/2020/afd-verschleierungstaktik/']",Politiker fordern Abschiebung von Miri-Clan-Chef,de,2692,0,False
jungefreiheit,https://jungefreiheit.de/politik/deutschland/2019/bonner-oberbuergermeister-will-moslem-viertel-durchmischen/,"['migration', 'zuwander', 'asyl']",05.02.2019,05.02.2019,23.12.2020,[],['Online Redaktion'],"['Bad Godesberg', 'Bonn', 'Integration', 'Islamisten', 'Siegaue', 'Sridharan']","['https://jungefreiheit.de/kultur/gesellschaft/2020/pass-foedert-integration/', 'https://jungefreiheit.de/politik/ausland/2020/islamisten-innenminister/', 'https://jungefreiheit.de/politik/ausland/2020/islamisten-mosambik/', 'https://jungefreiheit.de/politik/deutschland/2020/oesterreich-fast-jeder-vierte-hat-auslaendische-wurzeln/', 'https://jungefreiheit.de/wirtschaft/2020/arbeitsmarkt-erwartungen-der-fluechtlinge-haben-sich-nicht-erfuellt/']",Bonner Oberbürgermeister will Moslem-Viertel „durchmischen“,de,2097,0,False
jungefreiheit,https://jungefreiheit.de/kultur/2020/streben-nach-autonomie/,"['migrant', 'ausländer', 'einwander']",03.05.2020,03.05.2020,22.12.2020,['Thorsten Hinz'],[],"['Corona', 'Coronakrise', 'Kultur', 'Künstler']","['https://jungefreiheit.de/debatte/kommentar/2020/254001/', 'https://jungefreiheit.de/politik/deutschland/2020/tafd-corona-tote/', 'https://jungefreiheit.de/debatte/streiflicht/2020/bitterer-jahreswechsel/', 'https://jungefreiheit.de/wissen/natur-und-technik/2020/corona-ubersterblichkeit/', 'https://jungefreiheit.de/politik/deutschland/2020/iw-huether-versicherungsschutz/']",Streben nach Autonomie,de,6902,0,False
jungefreiheit,https://jungefreiheit.de/politik/deutschland/2020/1-800-junge-einwanderer-vermisst-politiker-fordern-weitere-aufnahme/,"['migrant', 'einwander', 'asyl', 'flüchtl', 'migration']",20.04.2020,21.04.2020,23.12.2020,[],['Online Redaktion'],"['Asylsuchende', 'Griechenland', 'Unbegleitete Minderjährige']","['https://jungefreiheit.de/politik/deutschland/2020/berlin-bremen-thueringen-migranten/', 'https://jungefreiheit.de/politik/deutschland/2020/minderjaehrig-migranten-geschlecht/', 'https://jungefreiheit.de/politik/ausland/2020/griechische-ngo-schlepperei/', 'https://jungefreiheit.de/politik/ausland/2020/asylpolitik-hilfsorganisationen-fordern-vertragsverletzungsverfahren-gegen-griechenland/', 'https://jungefreiheit.de/politik/ausland/2020/brand-in-fluechtlingslager/']",1.800 junge Einwanderer vermißt – Politiker fordern weitere Aufnahme,de,3012,0,False
jungefreiheit,https://jungefreiheit.de/politik/deutschland/2019/irakischer-asylbewerber-misshandelt-betaeubte-frau-sexuell/,['asyl'],08.02.2019,09.02.2019,23.12.2020,[],['Online Redaktion'],"['Asylbewerber', 'Hannover', 'Sexueller Übergriff']","['https://jungefreiheit.de/politik/deutschland/2020/asylunterkunft-suhl-polizei-migranten/', 'https://jungefreiheit.de/politik/deutschland/2020/migrationsbericht-gehen/', 'https://jungefreiheit.de/politik/deutschland/2020/asyl-ablehnungen-falsch/', 'https://jungefreiheit.de/kultur/gesellschaft/2020/deutschland-migration-19/', 'https://jungefreiheit.de/politik/ausland/2020/asylbewerber-kanaren-rekord/']",Irakischer Asylbewerber mißhandelt betäubte Frau sexuell,de,1447,0,False
jungefreiheit,https://jungefreiheit.de/politik/deutschland/2020/merkel-kampf-gegen-fremdenfeindlichkeit-ist-unser-tiefstes-anliegen/,"['migration', 'zuwander', 'migrant', 'einwander']",02.03.2020,02.03.2020,23.12.2020,[],['Online Redaktion'],"['Antisemitismus', 'Integrationsgipfel', 'Migration', 'Rassismus']","['https://jungefreiheit.de/politik/deutschland/2020/spd-familiennachzug/', 'https://jungefreiheit.de/politik/ausland/2020/migrantenschiff-bremen/', 'https://jungefreiheit.de/politik/deutschland/2020/fdp-abschiebehaft/', 'https://jungefreiheit.de/politik/ausland/2020/cleveland-indians-name/', 'https://jungefreiheit.de/politik/deutschland/2020/rassismusbekampfung/']",Merkel: Kampf gegen Fremdenfeindlichkeit ist unser „tiefstes Anliegen“,de,2582,0,False
jungefreiheit,https://jungefreiheit.de/politik/ausland/2019/studie-private-fluechtlingshilfe-bringt-keinen-sicherheitsgewinn/,"['migrant', 'einwander', 'ausländer', 'flüchtl', 'migration']",15.12.2019,15.12.2019,22.12.2020,[],['Online Redaktion'],"['Asyl', 'Flüchtlinge', 'Migration', 'Mittelmeer', 'Ökonomen', 'Studie']","['https://jungefreiheit.de/politik/deutschland/2020/spd-familiennachzug/', 'https://jungefreiheit.de/politik/ausland/2020/migrantenschiff-bremen/', 'https://jungefreiheit.de/politik/deutschland/2020/fdp-abschiebehaft/', 'https://jungefreiheit.de/politik/deutschland/2020/asyl-ablehnungen-falsch/', 'https://jungefreiheit.de/kultur/gesellschaft/2020/deutschland-migration-19/']",Studie: Private Flüchtlingshilfe bringt keinen Sicherheitsgewinn,de,2546,0,False
jungefreiheit,https://jungefreiheit.de/debatte/kommentar/2019/planlose-rentenklempner/,"['migration', 'einwander']",06.11.2019,06.11.2019,23.12.2020,['Michael Paulwitz'],[],"['Einwanderung', 'Grundrente', 'Rente', 'Sozialstaat']","['https://jungefreiheit.de/kultur/gesellschaft/2020/deutschland-migration-19/', 'https://jungefreiheit.de/debatte/kommentar/2020/fuer-die-vaeter-des-grundgesetzes-war-das-deutsche-volk-keine-erfindung/', 'https://jungefreiheit.de/debatte/kommentar/2020/tschetschenen-araber/', 'https://jungefreiheit.de/politik/ausland/2020/asylbewerber-kanaren-rekord/', 'https://jungefreiheit.de/politik/deutschland/2020/das-macht-schule/']",Planlose Rentenklempner,de,7133,0,False
jungefreiheit,https://jungefreiheit.de/debatte/interview/2020/es-fehlt-an-patriotismus/,"['migrant', 'einwander', 'flüchtl']",13.03.2020,13.03.2020,23.12.2020,['Thorsten Brückner'],[],"['Patriotismus', 'Salahdin Koban', 'Selbsthaß', 'Thilo Sarrazin']","['https://jungefreiheit.de/debatte/kommentar/2020/helge-lindh-mit-wumms/', 'https://jungefreiheit.de/debatte/kommentar/2020/sarrazin-und-lafontaine/', 'https://jungefreiheit.de/debatte/kommentar/2020/lafontaine-linken-heuchler/', 'https://jungefreiheit.de/debatte/kommentar/2020/sarrazin-lehren-moria/', 'https://jungefreiheit.de/politik/ausland/2020/trump-nationalstolz/']",„Es fehlt an Patriotismus“,de,6183,0,False
jungefreiheit,https://jungefreiheit.de/kultur/gesellschaft/2019/knapp-40-prozent-der-messerangreifer-sind-auslaender/,"['migration', 'migrant', 'ausländer']",28.08.2019,28.08.2019,23.12.2020,[],['Online Redaktion'],"['AfD Nordrhein-Westfalen', 'Messerangriffe', 'Migrantengewalt', 'Nordrhein-Westfalen']","['https://jungefreiheit.de/politik/deutschland/2020/nordrhein-westfalen-gefaehrder/', 'https://jungefreiheit.de/politik/deutschland/2020/gericht-muezzin-ruf-lautsprecher/', 'https://jungefreiheit.de/politik/deutschland/2020/stolberg-messerattacke/', 'https://jungefreiheit.de/politik/deutschland/2020/cdu-staerkste-kraft-gruene-legen-zu-spd-bricht-ein/', 'https://jungefreiheit.de/politik/deutschland/2020/terrorgefahr-corona-proteste/']",Knapp 40 Prozent der Messerangreifer sind Ausländer,de,1851,0,False
jungefreiheit,https://jungefreiheit.de/debatte/kommentar/2019/hoert-euch-zu/,['einwander'],19.10.2019,19.10.2019,23.12.2020,[],['Online Redaktion'],"['Debattenkultur', 'Thilo Sarrazin']","['https://jungefreiheit.de/debatte/kommentar/2020/helge-lindh-mit-wumms/', 'https://jungefreiheit.de/debatte/kommentar/2020/sarrazin-und-lafontaine/', 'https://jungefreiheit.de/debatte/kommentar/2020/lafontaine-linken-heuchler/', 'https://jungefreiheit.de/debatte/kommentar/2020/sarrazin-lehren-moria/', 'https://jungefreiheit.de/debatte/streiflicht/2020/eisbrecher-sarrazin/']",Hört euch zu!,de,5879,0,False
jungefreiheit,https://jungefreiheit.de/debatte/kommentar/2020/kaisers-royaler-wochenrueckblick-54/,"['migration', 'zuwander', 'asyl']",04.04.2020,04.04.2020,22.12.2020,['Boris T. Kaiser'],[],"['Dieter Nuhr', 'Jutta Ditfurth', 'Migration', 'Ramadan']","['https://jungefreiheit.de/politik/deutschland/2020/spd-familiennachzug/', 'https://jungefreiheit.de/politik/ausland/2020/migrantenschiff-bremen/', 'https://jungefreiheit.de/politik/deutschland/2020/fdp-abschiebehaft/', 'https://jungefreiheit.de/kultur/gesellschaft/2020/deutschland-migration-19/', 'https://jungefreiheit.de/politik/ausland/2020/frankreich-england-migration/']",Kaisers royaler Wochenrückblick,de,4180,0,False
jungefreiheit,https://jungefreiheit.de/politik/ausland/2020/eu-gerichtshof-wertet-unterbringung-in-ungarns-asyl-transitzonen-als-haft/,"['asyl', 'flüchtl']",14.05.2020,14.05.2020,23.12.2020,[],['Online Redaktion'],"['Asylbewerber', 'EuGH', 'Transitzonen', 'Ungarn']","['https://jungefreiheit.de/debatte/kommentar/2020/254001/', 'https://jungefreiheit.de/politik/deutschland/2020/weihnachtsappell-bundestagsabgeordnete-fordern-fluechtlingsaufnahme/', 'https://jungefreiheit.de/politik/ausland/2020/ungarn-bestimmt-elternschaft/', 'https://jungefreiheit.de/politik/deutschland/2020/asylunterkunft-suhl-polizei-migranten/', 'https://jungefreiheit.de/politik/deutschland/2020/migrationsbericht-gehen/']",EU-Gerichtshof wertet Unterbringung in Ungarns Asyl-Transitzonen als Haft,de,1738,0,False
jungefreiheit,https://jungefreiheit.de/politik/deutschland/2019/anteil-auf-rekordhoch-jeder-zweite-arbeitslose-hat-auslaendische-wurzeln/,"['einwander', 'asyl', 'flüchtl', 'geflücht', 'migration']",31.03.2019,02.04.2019,23.12.2020,[],['Online Redaktion'],"['Arbeitslose', 'Asyl', 'Bundesagentur für Arbeit', 'Einwanderung', 'Einwanderungshintergrund']","['https://jungefreiheit.de/politik/deutschland/2020/bundesverwaltung-widmann-mauz/', 'https://jungefreiheit.de/politik/ausland/2020/252899/', 'https://jungefreiheit.de/politik/deutschland/2020/asyl-ablehnungen-falsch/', 'https://jungefreiheit.de/kultur/gesellschaft/2020/deutschland-migration-19/', 'https://jungefreiheit.de/debatte/kommentar/2020/fuer-die-vaeter-des-grundgesetzes-war-das-deutsche-volk-keine-erfindung/']",Anteil auf Rekordhoch: Jeder zweite Arbeitslose hat ausländische Wurzeln,de,2020,0,False
jungefreiheit,https://jungefreiheit.de/politik/deutschland/2019/dublin-system-griechenland-lehnt-fast-alle-deutschen-gesuche-ab/,"['asyl', 'migration', 'flüchtl']",01.04.2019,01.04.2019,23.12.2020,[],['Online Redaktion'],"['Abschiebungen', 'Dublin-Verfahren', 'Griechenland']","['https://jungefreiheit.de/politik/deutschland/2020/seehofer-abschiebestopp/', 'https://jungefreiheit.de/politik/ausland/2020/brand-in-fluechtlingslager-auf-samos-buergermeister-vermutet-brandstiftung/', 'https://jungefreiheit.de/politik/deutschland/2020/zahl-ausreisepflichtiger-rekordwert/', 'https://jungefreiheit.de/politik/ausland/2020/eu-migrationskommissarin-will-mehr-abschiebungen-durchsetzen/', 'https://jungefreiheit.de/politik/2020/249792/']",Dublin-System: Griechenland lehnt fast alle deutschen Gesuche ab,de,2136,0,False
jungefreiheit,https://jungefreiheit.de/politik/ausland/2020/eu-migrationspakt-stoppen/,"['migrant', 'einwander', 'asyl', 'flüchtl', 'migration']",16.10.2020,16.10.2020,23.12.2020,[],['Online Redaktion'],"['AfD', 'EU-Migrationspakt', 'Identität und Demokratie']","['https://jungefreiheit.de/politik/deutschland/2020/meuthen-bewegungspartei/', 'https://jungefreiheit.de/debatte/kommentar/2020/das-kampfinstrument1/', 'https://jungefreiheit.de/politik/deutschland/2020/afd-verschleierungstaktik/', 'https://jungefreiheit.de/politik/deutschland/2020/tafd-corona-tote/', 'https://jungefreiheit.de/debatte/kommentar/2020/eine-kurze-grammatik-zum-denkmal-der-schande/']",Europäische Rechtsparteien wollen EU-Migrationspakt stoppen,de,1732,1,False
jungefreiheit,https://jungefreiheit.de/politik/ausland/2020/auch-waehrend-der-corona-krise-kommen-asylsuchende-uebers-mittelmeer/,"['migrant', 'einwander', 'asyl', 'flüchtl', 'migration']",08.04.2020,08.04.2020,22.12.2020,[],['Online Redaktion'],"['Alan Kurdi', 'Alarm Phone', 'Asyl', 'Flüchtlinge', 'Italien', 'Malta', 'Mittelmeer']","['https://jungefreiheit.de/politik/deutschland/2020/spd-familiennachzug/', 'https://jungefreiheit.de/politik/ausland/2020/migrantenschiff-bremen/', 'https://jungefreiheit.de/politik/deutschland/2020/asyl-ablehnungen-falsch/', 'https://jungefreiheit.de/politik/deutschland/2020/united4rescue-finanziert-weiteres-migrantenhilfsschiff/', 'https://jungefreiheit.de/debatte/kommentar/2020/fuer-die-vaeter-des-grundgesetzes-war-das-deutsche-volk-keine-erfindung/']",Auch während der Corona-Krise kommen Asylsuchende übers Mittelmeer,de,2576,0,False
jungefreiheit,https://jungefreiheit.de/debatte/kommentar/2020/ankaras-spiel-mit-dem-feuer-in-libyen/,"['migration', 'flüchtl']",03.01.2020,03.01.2020,23.12.2020,[],['Online Redaktion'],"['Chalifa Haftar', 'Libyen', 'Masseneinwanderung', 'Recep Tayyip Erdogan']","['https://jungefreiheit.de/debatte/kommentar/2020/wann-wenn-nicht-jetzt-2/', 'https://jungefreiheit.de/debatte/kommentar/2020/migrationspakt-debatte/', 'https://jungefreiheit.de/politik/ausland/2020/erdogan-macht-weitere-kirche-zur-moschee/', 'https://jungefreiheit.de/politik/ausland/2020/hagia-sophia-tuerkischer-historiker-fordert-zerstoerung-christlicher-mosaike/', 'https://jungefreiheit.de/politik/ausland/2020/tuerkei-schickt-wieder-tausende-migranten-richtung-griechenland/']",Ankaras Spiel mit dem Feuer in Libyen,de,4182,0,False
jungefreiheit,https://jungefreiheit.de/debatte/kommentar/2019/multikulti-phrasen-statt-echter-hilfe/,"['migrant', 'einwander', 'asyl', 'flüchtl', 'migration']",21.08.2019,21.08.2019,23.12.2020,['Boris T. Kaiser'],[],"['Berliner Senat', 'Papatya', 'Willkommenskultur', 'Zwangsehe']","['https://jungefreiheit.de/kultur/medien/2019/die-filmemacher-kennen-ihr-pro-asyl-milieu/', 'https://jungefreiheit.de/politik/deutschland/2019/berlin-will-liebenswerte-stadt-fuer-fussgaenger-werden/', 'https://jungefreiheit.de/kultur/medien/2019/die-schlimmsten-erwartungen-uebertroffen/', 'https://jungefreiheit.de/politik/deutschland/2019/berlin-drogenteststelle-nimmt-weitere-huerde/', 'https://jungefreiheit.de/politik/deutschland/2019/asylpolitik-afd-wirft-berliner-senat-steuergeldverschwendung-vor/']",Multikulti-Phrasen statt echter Hilfe,de,6224,0,False
jungefreiheit,https://jungefreiheit.de/politik/deutschland/2019/willkommensbehoerde-berlin-gruendet-landesamt-fuer-einwanderung/,"['zuwander', 'ausländer', 'einwander']",25.02.2019,25.02.2019,23.12.2020,[],['Online Redaktion'],"['Berlin', 'Einwanderung']","['https://jungefreiheit.de/politik/deutschland/2020/anti-terror-plan-gefaehrdungslage/', 'https://jungefreiheit.de/politik/deutschland/2020/razzia-clan-berlin/', 'https://jungefreiheit.de/politik/deutschland/2020/parteitag-berliner-afd1/', 'https://jungefreiheit.de/politik/deutschland/2020/raeumung-von-liebig34-kostet-mindestens-eine-million-euro/', 'https://jungefreiheit.de/wissen/geschichte/2020/mit-stinkbomben-und-weissen-maeusen-gegen-den-pazifismus-freitag/']",Willkommensbehörde: Berlin gründet Landesamt für Einwanderung,de,1382,0,False
